new_id,ori_id,speaker,utterance
n_id.20,o_id.11,여성가족부차관 이복실,"주요인사 발언 내용을 말씀드리면, 필립 라보 앙굴렘시장은 '이번 위안부 한국만화전시전은 보석상자와 같다. 이 행사를 계기로 한국과 프랑스의 우호관계는 더욱 돈독해질 것으로 기대한다'라고 했고, 앙굴렘조직위 봉두 위원장은 '이번 전시는 1차 대전을 비롯한 과거의 잘못을 반성할 수 있는 기회다'라고 하였습니다. 라파엘 퀴르는 축사를 통해서 '위안부 문제는 언급하기조차 힘들 정도로 고통스러운 역사의 한 부분으로 그렇기 때문에 더욱 기록으로 남기고 심도 깊은 연구가 수반되어야 한다'라고 말했습니다. "
n_id.21,o_id.11,여성가족부차관 이복실,그리고 앙굴렘 조직위원회가 만화 출품에 대한 입장에 관해서 브리핑을 1월 30일에 앙굴렘극장 전시장 입구에서 앙굴렘만화축제조직위원회 프랑크 봉두 위원장과 니콜라 피네 아시아담당디렉터가 하였습니다. 이때 니콜라 피네 아시아담당디렉터는 '알려지지 않은 사실을 알리는 것이 정치적인 게 아니라 사실을 왜곡해 알리는 것이 정치적인 것이다'라고 말했습니다. 그래서 '일본 측 부스는 일본정부도 인정하는 위안부 존재조차 인정하지 않았다. 그래서 그들은 역사적 사실을 부정하는 것을 금지하는 프랑스 법률에 위배되었기 때문에 프랑스 법과 규칙에 따라 철거하였다'라고 말했습니다. 이런 내용은 산케이신문과의 인터뷰 내용 중 발췌한 것입니다. 
n_id.22,o_id.11,여성가족부차관 이복실,그리고 바로 이어서 주요인사 초청 간담회를 여성가족부장관 주최로 개최를 하였습니다. 
n_id.23,o_id.11,여성가족부차관 이복실,"그리고 한국만화기획전에 출품한 작가들 김광성, 박재동, 정기영, 차승진, 김정기, 김금숙 등 6명이 전시장 로비에서 작가사인회를 개최하였습니다. "
n_id.24,o_id.11,여성가족부차관 이복실,"4일간 개최로 2만 명 정도 관람한 것으로 집계가 되었고요. 그리고 이 관람객들 반응의 총평은 '그동안은 위안부 피해자 문제에 대한 인식이 없었지만 전시회를 통해 새롭게 인식하는 계기가 되었다'고 하였습니다. 그리고 '위안부 문제를 세계적으로 더 많이 알려야 한다'는 의견을 피력하였습니다. 행사 첫날 4000여 명의 관람객이 찾은 데 이어서 계속 4일간 총 2만여 명의 관람객이 관람을 하였고요. 특히 단체관람을 온 어린 학생들의 행렬이 이어져서 무척 인상 깊었습니다. 전시장을 찾은 대부분의 관람객들은 '작품을 보니 너무 가슴이 아프다. 해결이 되는 것을 지켜보겠다'는 반응이었고, 주요인사들의 이야기는 5쪽에 명시를 하였습니다. "
n_id.25,o_id.11,여성가족부차관 이복실,다음입니다. 
n_id.26,o_id.11,여성가족부차관 이복실,금년도의 주요업무에 대해서 보고드리겠습니다. 
n_id.27,o_id.11,여성가족부차관 이복실,6쪽의 국제심포지엄 개최는 8월 14일 예정으로 세계적인 인권운동가 등을 초청해서 위안부 문제를 포함한 여성에 대한 전시 성폭력 문제에 대한 국제사회 공감대 형성을 위해서 개최를 할 계획입니다. 
n_id.28,o_id.11,여성가족부차관 이복실,그리고 위안부 관련 기록물 유네스코 세계기록유산 등재를 위해서 유네스코한국위원회와 업무협의를 긴밀하게 하여서 내년 상반기에는 신청을 할 수 있도록 준비를 해 나가겠습니다. 
n_id.29,o_id.11,여성가족부차관 이복실,그리고 8쪽의 마이크 혼다 의원 감사 서한문에 대해서 말씀드리겠습니다. 
n_id.30,o_id.11,여성가족부차관 이복실,"지난 1월 15일, 2007년 7월 30일 미 하원의 위안부 결의안 준수를 촉구하는 법안이 사상 처음으로 통과되도록 역할을 해 주신 것에 대해서 여성가족부장관이 감사 서한문을 보냈습니다. "
n_id.31,o_id.11,여성가족부차관 이복실,"주요한 내용은 미 하원에서 2007년 위안부 결의안을 채택할 때도 그렇고 또한 이번에 위안부 결의안 준수 촉구 법안을 통과시킬 때도 주도적인 역할을 한 것에 대해서 감사드렸고요. '이 시대의 진정한 용기 있는 분으로서 위안부 피해자분들에게, 세계 곳곳에서 자행되고 있는 범죄에 희생된 피해자들 모두에게 큰 용기와 희망을 주었다. 그리고 이번 위안부 결의안 준수 촉구 법안은 국제사회에서 위안부 문제를 새롭게 인식하는 계기가 될 것이며, 가해 당사국에는 왜 이 문제가 해결되어야 하는지 깨우치게 하는 의미 있는 기회가 될 것이라고 본다'...... "
n_id.32,o_id.11,여성가족부차관 이복실,또 초청 의사를 전달하였습니다. 그래서 위안부 피해자와의 만남을 통해서 감사의 마음을 전하고 상호 교류할 수 있는 기회를 마련하고자 하는 내용을 담아서 감사 편지를 보낸 바 있습니다. 
n_id.33,o_id.11,여성가족부차관 이복실,이상 간단히 보고드렸습니다. 
n_id.34,o_id.12,소위원장 길정우,여성가족부차관 수고하셨습니다. 
n_id.35,o_id.12,소위원장 길정우,다음은 이제 여성가족부에서 보고한 사항 그리고 또 그동안의 여러 현안들이 있습니다. 거기에 대해서 질의를 하도록 하겠습니다. 
n_id.36,o_id.12,소위원장 길정우,지금부터는 비공개로 하도록 하겠습니다. 
n_id.37,o_id.12,소위원장 길정우,  (장내 정리)
n_id.38,o_id.13,여성가족부차관 이복실,9페이지 '위안부의날'은 아직 부처 간에 협의가 덜 된 관계로 비공개로 보고드리고자 합니다. 
n_id.39,o_id.13,여성가족부차관 이복실,위안부의 날을 지정해서 다양한 기념사업 등을 전개함으로써 피해자 명예회복과 문제해결 및 국민 역사인식을 제고하고자 합니다.  
n_id.40,o_id.13,여성가족부차관 이복실,지금 NGO에서는 8월 14일을 세계위안부의날로 지정을 해서 다양한 행사를 진행하고 있습니다. 8월 14일은 위안부 피해자인 김학순 할머니가 처음 위안부 피해 사실을 증언한 날입니다. 그래서 정대협 등 세계여성단체들은 2013년부터 매년 8월 14일에 위안부 문제해결을 촉구하는 캠페인과 연대집회를 열고 국제기구를 설득하기 위한 연대활동도 강화하기로 한 바 있습니다. 
n_id.41,o_id.13,여성가족부차관 이복실,그래서 지정방식은 여성가족부가 관장하고 있는 일제하 일본군위안부 피해자에 대한 생활안정지원 및 기념사업 등에 관한 법률 11조를 개정해서 하는 방안이 있을 것 같습니다. 그래서 의원입법으로 개정 발의를 해서 상반기에 의결을 하면 저희가 소망하기로는 금년부터 8월 14일을 지정해서 했으면 하는 바람입니다. 
n_id.42,o_id.14,김현숙 위원,"부처에 이견이 있는 거예요, 아니면 논의를 안 하셨다는 거예요?"
n_id.43,o_id.15,여성가족부차관 이복실,이견이 있는 게 아니라 안행부가 이런 각종 기념일에 관한 것을 관장하는 부처인데 우리가 이렇게 하겠다는 것을 아직 얘기를 안 하고 국회에 먼저 보고를 하게 돼서 비공개로 했고요. 오늘 안행부차관을 만나서 일단 이야기를 하기로 했습니다. 
n_id.44,o_id.16,김현숙 위원,하실 예정이라고요?
n_id.45,o_id.17,여성가족부차관 이복실,"예, 오늘."
n_id.46,o_id.18,소위원장 길정우,"여성가족부의 입장으로는 하는 것도 좋다, 해도 좋다는 말씀, 해야 되겠다는 말씀이시지요?"
n_id.47,o_id.19,여성가족부차관 이복실,"예, 이것을 해야 되겠다...... "
n_id.48,o_id.20,소위원장 길정우,그런데 위안부의날을 한국만 하는 게 아니고 세계에서 하는데 위안부의날을 영어로 뭐라고 해요?
n_id.49,o_id.21,이자스민 위원,컴퍼트 위민 데이(Comfort Women Day)라 할 수는 없는 것이고요.
n_id.50,o_id.22,소위원장 길정우,그렇게 안 할 것 같은데요. 이것을 영어로 어떻게 표현을 할지 모르겠네요. 이것은 이미 국제사회에서 논의가 된 것이잖아요?
n_id.51,o_id.23,여성가족부차관 이복실,예. 
n_id.52,o_id.24,소위원장 길정우,"영어로 어떻게 표기되는지 모르세요? 위안부의날, 위안부라고 표현했을까요?"
n_id.53,o_id.25,남인순 위원,이것 명칭은 '세계위안부의날'로 되어 있을 거예요.
n_id.54,o_id.26,소위원장 길정우,그래요? 위안부를 컴퍼트 위민으로 했나...... 
n_id.55,o_id.27,남인순 위원,"그런데 이것은 아시아연대회의에서 한 것이기 때문에 NGO 베이스인 것이지요. 아시아연대회의라는 시민단체에서 한 것이기 때문에 정부 차원의 어떤, 유엔 차원의 그것은 아니니까 한국은 좀 더 이게 적절해야 되니까 정부 차원의 기념일을 하고자 하는 것이네요."
n_id.56,o_id.28,김현숙 위원,"그러면 이것을 실제로 세계위안부의 날을 NGO들은 모여서 기념을 하고, 이 아시아연대회의에 들어 있는 분들은 하고 국가에서 특별히 하는 것은 없는 것이잖아요, 어떤 나라도. 그렇지요? "
n_id.57,o_id.29,남인순 위원,그럴 것 같은데요. 다른 나라에서도 국가에서 하는 것은 아닐 거예요.
n_id.58,o_id.30,김현숙 위원,미국에서 무슨 카운티나 이런 데서 이런 것을 하나요?
n_id.59,o_id.31,소위원장 길정우,예를 들어서 국가 차원에서 이것을 인정한 나라가 있나요?
n_id.60,o_id.32,남인순 위원,없을 거예요.
n_id.61,o_id.33,여성가족부차관 이복실,아직은 없고요. 저희가 NGO에서 이렇게 기념행사를 하는 것을 국가 차원의 기념일...... 
n_id.62,o_id.34,김현숙 위원,2012년에 지정했기 때문에 이제 2014년...... 
n_id.63,o_id.35,이자스민 위원,일본 NGO에서...... 
n_id.64,o_id.36,남인순 위원,"아니요, 아시아연대회의에서 일본군위안부를 세계위안부의날로 해서 그것은 이 날을 기념해서 전국 각지에서 캠페인을 하는 것이지요, 연대회의 소속은 아니라 하더라도."
n_id.65,o_id.37,김현숙 위원,"그런데 우리나라에서 만약에 하면 세계위안부의날이 아니라 그냥 우리나라 위안부의날이 되는 것이지요, 그렇지요?"
n_id.66,o_id.38,여성가족부차관 이복실,우리는 일본군위안부 피해자 위안부의 날 이렇게...... 
n_id.67,o_id.39,김현숙 위원,"그렇지요, 우리나라의...... "
n_id.68,o_id.40,소위원장 길정우,"그러니까 나는 취지는 이해하는데 용어를 우리가 어떻게 쓸 것인지는 논의를 해봐야 될 것 같다는 말이에요. 우리가 세계위안부의날, 이것은 좀 아니잖아요."
n_id.69,o_id.41,김현숙 위원,"예, 그것은 아니지요."
n_id.70,o_id.42,소위원장 길정우,그래서 이자스민 위원께서 좀 확인해 주실래요?
n_id.71,o_id.43,인재근 위원,"일본군 피해자 할머니의 날이라고 하나, 지금은 할머니지만 그때는 할머니도 아니잖아요."
n_id.72,o_id.44,김현숙 위원,그러니까 이게 맞네요. 컴퍼트 위민 데이(Comfort Women Day)로 이렇게 한다고...... 
n_id.73,o_id.45,이자스민 위원,"재페니즈(Japanese) NGO 컴퍼트 위민 데이, 그러니까 일본 NGO가 한 것입니다. "
n_id.74,o_id.46,김현숙 위원,그러니까 아시아연대회의 안에 그 사람들도 있지 않겠어요? 정대협하고 같이 일하는 데가 있잖아요. 
n_id.75,o_id.47,남인순 위원,"예, 일본도 있어요. 일본, 대만 등등...... "
n_id.76,o_id.48,소위원장 길정우,이름이 뭐라고요? 컴퍼트 위민즈 데이?
n_id.77,o_id.49,김현숙 위원,그래서 그 사람들이 이것을 그냥 컴퍼트 위민 데이에요. 세계라는 말은 없는 것이고요.
n_id.78,o_id.50,인재근 위원,아시아연대회의 자체가 일본군위안부 문제 해결을 위한 연대회의거든요. 
n_id.79,o_id.51,소위원장 길정우,"하여간 여가부에서도 심각하게 생각하시면 자료 조사를 하셔야 되겠네요. 배경하고 뭐하고, 어차피 그 절차는 필요할 것 같아요."
n_id.80,o_id.52,김현숙 위원,그다음에 안행위하고도 얘기를 하셔서 큰 문제없으면 여가위 전체 상임위 이름으로 법안을 내서 하면 되지요.
n_id.81,o_id.53,수석전문위원 이용원,법안 발의를 어느 분이 해 주셔야 되지요.
n_id.82,o_id.54,김현숙 위원,그런데 그것을 보통 소위가 하거나 상임위 전체가 발의하는 게 안 되나요? 소위도 되잖아요?
n_id.83,o_id.55,수석전문위원 이용원,그것도 가능합니다마는 위안부...... 
n_id.84,o_id.56,김현숙 위원,제가 보기에는 위안부소위가 하든지 그렇게 하는 게 좋을 것 같아요.
n_id.85,o_id.57,수석전문위원 이용원,위안부소위에는 저희가 법안 발의를 그때...... 
n_id.86,o_id.58,김현숙 위원,그러면 법안소위에서 해야 되는 것이군요. 
n_id.87,o_id.59,수석전문위원 이용원,"예, 법안소위에서 해야 됩니다. 법안 발의권을 그때 부여하지 않았던 것 같습니다.  "
n_id.88,o_id.60,김현숙 위원,"그러면 법안소위에서 하지요. 그래서 여가위 전체 이름으로 하는 것으로 그렇게 하는 게 좋을 것 같아요, 하게 되면."
n_id.89,o_id.61,이자스민 위원,해외에 나갈 때 영어 이름을 구체적으로 생각을 하셔야 될 것 같아요.
n_id.90,o_id.62,김현숙 위원,그러니까 영어로는 컴퍼트 위민(comfort women)을 안 쓰고 섹슈얼 슬레이버리(sexual slavery)로 쓰기로 한 것 아니에요?
n_id.91,o_id.63,소위원장 길정우,영어로는 그렇지요. 
n_id.92,o_id.64,김현숙 위원,그런데 할머님들께서 그 표현을 한국말로 하는 게 싫으셔서...... 
n_id.93,o_id.65,인재근 위원,"영어로 그냥 하지요, 뭐."
n_id.94,o_id.66,김현숙 위원,섹슈얼 슬레이버리 데이(Sexual Slavery Day)?
n_id.95,o_id.67,인재근 위원,예.
n_id.96,o_id.68,김현숙 위원,좀 논의를 하지요.
n_id.97,o_id.69,소위원장 길정우,그런데 명칭도 굉장히 중요해요.
n_id.98,o_id.70,이자스민 위원,섹슈얼 슬레이버리는 아닌 것 같아요.
n_id.99,o_id.71,남인순 위원,그것은 아닌 것 같아요.
n_id.100,o_id.72,소위원장 길정우,"그것은 아닌 것 같고, 하여간 명칭이 되게 중요해요."
n_id.101,o_id.73,김현숙 위원,그러니까 그것을 꼭 위안부라는 말을 그대로 안 쓰고 여성인권이나 이런 것과 관련해서 하든지...... 
n_id.102,o_id.74,이자스민 위원,그러니까 이것 특별히 일본에서 일본군의 위안부이기 때문에 일본군(Japanese troops) 그런 것을 넣어야 될 것 같아요. 
n_id.103,o_id.75,소위원장 길정우,그러니까 섹슈얼 슬레이버리 바이 재페니즈 밀리터리(sexual slavery by Japanese military)잖아요.
n_id.104,o_id.76,남인순 위원,"위안부 기념일로 해 가지고요, 컴퍼트 위민 메모리얼 데이(Comfort Women Memorial Day)했다는데요."
n_id.105,o_id.77,소위원장 길정우,메모리얼 데이 그것은 차라리 더 낫네요. 
n_id.106,o_id.78,이자스민 위원,훨씬 더 나아요.
n_id.107,o_id.79,김현숙 위원,메모리얼이 들어가니까요.
n_id.108,o_id.80,소위원장 길정우,메모리얼 데이 그게 훨씬 좋네요.
n_id.109,o_id.81,남인순 위원,기념일...... 
n_id.110,o_id.82,김현숙 위원,"그것은 급한 것 아니잖아요, 그렇지요?"
n_id.111,o_id.83,소위원장 길정우,그런데 이게 급한 게 아닌 게 아니라 지금 차관이 보고하셨듯이 앙굴렘만화페스티벌도 있고 그래서 관심들이 많이 모아진 이때에 계속 밀어붙여야지 이것도 한번 지나가면 그런 것 같아요. 
n_id.112,o_id.84,이자스민 위원,외신 보니까 굉장히 많이 실었더라고요.
n_id.113,o_id.85,김현숙 위원,"그러니까 이것을 날짜로 하면 8월 14일을 지금 생각하시는 거잖아요, 그렇지요? 어차피 맞춰서 하려고 하니까, 그래서 올해 하려고 하면 여기 밑의 일정처럼 3월에 발의하고 이렇게 하면 되지 않습니까? 이렇게 하면 되니까 이름을 고민할 시간은 좀 있다는 것이지요."
n_id.114,o_id.86,소위원장 길정우,그래서 이것을 기왕이면 우리가 의견이 모아지면 서둘러서 해보시지요.
n_id.115,o_id.87,인재근 위원,그러면 상반기면 6월 국회에서 올라갈 수 있도록...... 
n_id.116,o_id.88,소위원장 길정우,"예, 통과시켜서 할 수 있도록...... "
n_id.117,o_id.89,남인순 위원,아시아연대회의를 하고 있는 정대협하고도 협의를 해보셨어요?
n_id.118,o_id.90,여성가족부차관 이복실,정대협 윤미향 대표는 다음 주 수요일에 만나기로 했습니다. 
n_id.119,o_id.91,남인순 위원,한번 얘기를 해보시는 게 좋아요. 왜냐하면 NGO에서 하는 기념일인데 이것을 정부가 하는 일종의 국가기념일로 하는 것이 과연 맞는지에 대해서도 의견이 다를 수도 있거든요. 그것은 의견을 한번 물어보시는 게 좋을 것 같은데요.
n_id.120,o_id.91,남인순 위원,"그리고 한 가지, 6페이지에 있는 국제심포지엄 여가부가 5000만 원 정도 들여서 하려고 하는데 아시아연대회의에서 8월 13일에서 15일까지 2년에 한 번씩 하고 있잖아요. 그런데 올해 국제심포지엄을 서울에서 하거든요. 그래서 그것은 자연스럽게 어쨌든 국내 NGO 대표들이 다 오는 것이고 이미 그게 기획이 되고 있는데 그것도 8월 14일이에요. 그래서 겹치는 것을 똑같은 것을 하는 것은 제가 볼 때 낭비이지 않은가라는 생각이 들거든요. 아니면 거기도 지금 여가부에 신청하려고 한다니까 그 프로그램을 서포트해 주든지 그것을 굳이 여정연에다 위탁 줘서 해봐야 저는 그렇게 적절한 네트워크를 찾아서 할 거라고 생각하지 않아요. 아시아연대회의가 이미 11차가 열렸고 아마 올해가 12차일 거예요. 그래서 국제회의를 서울에서 8월 14일에 하거든요."
n_id.121,o_id.92,이자스민 위원,"그것을 대부분 어디서, 돌아가면서 하는 거예요?"
n_id.122,o_id.93,남인순 위원,돌아가면서 나라별로 했는데 이번에 한국에서...... 
n_id.123,o_id.94,인재근 위원,올해는 한국에서 한다는 것이지요. 그러니까 딱 겹치지요.
n_id.124,o_id.95,여성가족부차관 이복실,"위원님, 그렇지 않아도 우리도 같이하려고 생각하고 있어서 날짜도 8월 14일로 이렇게 잡았던 것입니다. "
n_id.125,o_id.96,남인순 위원,그러니까 그것을 따로 하시지 말고 같이하시든지 해서 서포트를 거기도 좀 해 주세요.
n_id.126,o_id.97,이자스민 위원,중복해서 똑같은 얘기를 할 것 아니에요?
n_id.127,o_id.98,남인순 위원,어차피 다 모일 사람은 똑같아요.
n_id.128,o_id.99,소위원장 길정우,"그러면 잘됐네요. 그것 여가부에서 해서 예산도 드리고 그러면 되겠네요, 같이해서. "
n_id.129,o_id.100,여성가족부차관 이복실,"예, 검토하겠습니다. "
n_id.130,o_id.101,소위원장 길정우,"다른 얘기지만, 그렇게 되면 우리 하려던 것은 어떻게 되는 거예요? 여가위 차원에서 우리가 한번...... "
n_id.131,o_id.102,김현숙 위원,"그러니까 그것을 오늘 우리가 논의해야 될 이슈가, 제가 김상희 위원장님하고 논의했던 것 중의 하나는 원래 올해 하기로 했던 심포지엄 있잖아요? 그게 3월에 하려고 하다가 지금 3월에 하기는 어렵고 어떻게 할 것인지, 그다음에 방식에 대해서 그런 방식이 더 좋은 것인지 아니면 좀 더 효율적인 방식으로 펀딩을 국회의장님으로부터 받아서 다른 방식이 있어서 국회 차원에서 어떻게 하면 가장 국제공조를 잘할 것인지를 고민을 다시 한 번 해 주었으면 좋겠다는 게 김상희 위원장님의 첫 번째 얘기였고요."
n_id.132,o_id.102,김현숙 위원,"여기 여가부가 마이크 혼다 의원한테 감사서한문을 전달하셨더라고요. 그런데 이것을 국회의장님 레벨이거나 아니면 그게 어려우면 여성가족위원회 이름으로 우리도 마이크 혼다 의원한테 감사패를 주면 어떠냐고 얘기를 하셨어요, 그날 간사회의 때. "
n_id.133,o_id.102,김현숙 위원,"그래서 그것은 제가 그날 뭐라고 말씀드렸냐 하면 여기서 하여튼 혼다 의원의 역할이 굉장히 컸던 것은 사실이고, 그런데 저는 정부가 이렇게 한 것을 자료를 받기 전에 사실 잘 몰랐었어요. 그래서 똑같은 형태로, 감사패를 드렸는데 또 드리는 것이 좋은지, 아니면 다른 형태로 우리 국회가 마이크 혼다 의원에 대해서 뭔가 그 공헌에 대해서 표시하는 방법을 하는 것이 좋을 것인지......"
n_id.134,o_id.103,인재근 위원,똑같이 할 필요는 없는 것 같아요. 
n_id.135,o_id.104,김현숙 위원,"그러니까요. 왜냐하면 그때 그 얘기를 하셨을 때는 좋다고 저희 둘 다 얘기했는데 이것이 있어 가지고 여가부 주고 또 여가위 주고 이런 것은 조금 중복의 느낌이 있어서, 혼다 의원에 대해서 그런 것 표시하고 싶다는 그것은 굉장히 좋은 것이니까 그 2개를 일단 논의를 오늘 해야 되는 중요한 어젠다가 아닌가......"
n_id.136,o_id.105,인재근 위원,국회 차원에서는 달리해야 될 것 같아요. 
n_id.137,o_id.106,김현숙 위원,그렇지요. 
n_id.138,o_id.107,이자스민 위원,절충을 해서 스피치를 하나 만드는 것...... 
n_id.139,o_id.108,김현숙 위원,"그것도 여기 있어요. 초청인사 전달도 했다잖아요, 여가부가. "
n_id.140,o_id.109,이자스민 위원,그러니까 그 행사 자체를. 
n_id.141,o_id.110,김현숙 위원,초청 왔을 때 여가부랑 여가위랑 같이 하고 이렇게 하는 것은 문제가 안 되는데 이미 감사패를 여성가족부 이름으로 전달하신 것이잖아요. 그 상태에서...... 국회의장님이 주시는 것은 또 레벨이 다르기는 한데 여성가족위원회의 이름으로 주는 것은 조금 중복이라는 느낌이 들어요.
n_id.142,o_id.111,소위원장 길정우,그런데 혼다 의원이 또 한국에 올 계획이 있지 않을까요? 
n_id.143,o_id.112,남인순 위원,지금 혼다 의원을 초청하려고 하는 그룹이 또 있어요. 
n_id.144,o_id.113,이자스민 위원,저는 혼다 의원님을 한국에서 세 번이나 만났어요. 
n_id.145,o_id.114,소위원장 길정우,"그래서 오시는 김에 그때 하는 것이 어떨까요, 우리 위원회 차원에서 하는 것이? "
n_id.146,o_id.115,인재근 위원,잘 오셔요. 
n_id.147,o_id.116,소위원장 길정우,자주 오실 것 같고요. 
n_id.148,o_id.117,김현숙 위원,"그것도 그렇고, 감사패를 전달할 것인지...... "
n_id.149,o_id.118,남인순 위원,감사패는 정부가 했다 하더라도 의회 차원에서 하는 것 좋다고 생각해요. 
n_id.150,o_id.119,소위원장 길정우,하지요. 왜냐하면 의원들이 하는 것이니까요. 
n_id.151,o_id.120,이자스민 위원,그런 것 레졸루션(resolution)으로 할 수가 없어요? 
n_id.152,o_id.121,소위원장 길정우,레졸루션 해도 되지만 그것을 더 원할 수도 있어요. 미국식으로 생각하면 서한하고 위에다가 사인해서 보내는 것 그것이 더 비용도 적게 들고요. 
n_id.153,o_id.122,이자스민 위원,"레졸루션을 해 가지고 보내 주시는 것이 훨씬 더 낫지 않을까요? 감사 레졸루션, 결의안...... "
n_id.154,o_id.123,소위원장 길정우,결의안? 
n_id.155,o_id.124,인재근 위원,작년에도 오셔 가지고 위원장님하고 나하고 만났어요. 그래서 얘기 많이 했거든요. 
n_id.156,o_id.125,김현숙 위원,결의안? 그것도 지금 논의를 어떤 형태로 하는 것이 좋은지를 고려해 보도록...... 
n_id.157,o_id.126,이자스민 위원,한국에서 그것은 익숙하지가 않은데 외국에서는 감사 결의안을 되게 많이 해요. 그러니까 국회 차원에서...... 
n_id.158,o_id.127,김현숙 위원,감사 결의안을?
n_id.159,o_id.128,이자스민 위원,이분한테 감사를 하는 것 이런 부분이 되게 많이 있었어요. 
n_id.160,o_id.129,김현숙 위원,우리는 그런 결의안이 없는데......
n_id.161,o_id.130,이자스민 위원,"한국에서는 그런 결의안을 안 하는 것 같아요. 그런데 해외에서는 그런 결의안을, 받아 본 적이 있어서 알아요. "
n_id.162,o_id.131,인재근 위원,미국에서도 많이 해요. 
n_id.163,o_id.132,소위원장 길정우,"이자스민 위원이 그 문화를 만들어 보시지요. 한국 국회도 감사할 사람에 대해서 국회 차원에서 결의안, 그러면 훨씬 무게감도 있고 말이지요. "
n_id.164,o_id.133,김현숙 위원,"만약에 하면 국회 전체 차원에서 하는 것이 좋지요, 여성가족위로 하는 것보다는. "
n_id.165,o_id.134,인재근 위원,의장님 저기로 하면...... 
n_id.166,o_id.135,남인순 위원,국회의장님이 주시면...... 
n_id.167,o_id.136,이자스민 위원,국회 차원에서 가능한지를 봐야지요. 
n_id.168,o_id.137,소위원장 길정우,그런데 본회의에서 결의안 통과시키고 보내 주면 더 의미는 있지요.  
n_id.169,o_id.138,김현숙 위원,감사 결의안은 좀 알아봐야 될 것 같은데요. 
n_id.170,o_id.139,이자스민 위원,"우리나라 국회는 어떻게 하는지 모르겠지만 해외에서는, 받아 본 적이 있어서...... "
n_id.171,o_id.140,소위원장 길정우,그러니까 그것을 얘기 나온 김에 이자스민 의원 방에서...... 
n_id.172,o_id.141,인재근 위원,없으면 만들면 되지요.  
n_id.173,o_id.142,소위원장 길정우,좋은 의미니까 만들면 되지요. 
n_id.174,o_id.143,인재근 위원,이번 기회에 만들어요. 
n_id.175,o_id.144,소위원장 길정우,만날 비난하는 결의안만 내지 말고 감사하는 결의안도 필요하면 하자는 것이지요. 
n_id.176,o_id.145,이자스민 위원,여기는 항상 비난을 해서 결의안을 냈는데 감사 결의안......
n_id.177,o_id.146,인재근 위원,진짜 그분 감사한 분이에요. 
