new_id,ori_id,speaker,utterance
n_id.22,o_id.9,소위원장 추경호,"의사일정 제1항 염동열 의원이 대표발의한 조세특례제한법 일부개정법률안부터 의사일정 제5항 김광림 의원이 대표발의한 개별소비세법 일부개정법률안, 이상 5건의 안건을 일괄해서 상정합니다."
n_id.23,o_id.9,소위원장 추경호,"먼저, 박상진 전문위원 설명해 주시기 바랍니다."
n_id.24,o_id.10,전문위원 박상진,전문위원입니다.
n_id.25,o_id.10,전문위원 박상진,"먼저, 조세특례제한법 일부개정법률안의 주요 내용과 검토의견을 말씀드리겠습니다."
n_id.26,o_id.10,전문위원 박상진,이 건은 2018년 평창 동계올림픽 상징물 사용에 대한 부가가치세 부담 경감에 관한 건입니다.
n_id.27,o_id.10,전문위원 박상진,"먼저, 법안의 주요내용을 말씀드리면 현재 국내 기업이 평창 동계올림픽 및 동계패럴림픽대회 조직위원회와 계약을 통해 재화·용역을 제공할 때 부가가치세가 부과되는데 조특법 및 동법 시행령상 조직위원회가 면세사업자이기 때문에 당해 후원 기업이 상징물 사용권을 공급받을 경우 매입세액공제를 받을 수 없는 문제가 있습니다."
n_id.28,o_id.10,전문위원 박상진,다음 페이지 봐 주시기 바랍니다.
n_id.29,o_id.10,전문위원 박상진,2쪽이 되겠습니다.
n_id.30,o_id.10,전문위원 박상진,"이에 따라 평창조직위에 후원하는 기업들의 부가가치세 경감을 위하여 염동열 의원안은 후원   기업이 제공한 재화·용역에 대한 부가가치세 영세율을 적용하려는 것이고, 심기준 의원안은 후원 기업이 재화·용역을 공급할 때 부가가치세를 부과하되 상징물 사용권 등을 공급받을 경우 재화·용역 공급가액의 109분의 9를 곱한 금액을 매입세액으로 간주하여 공제해 주려는 것입니다."
n_id.31,o_id.10,전문위원 박상진,검토의견을 말씀드리겠습니다.
n_id.32,o_id.10,전문위원 박상진,두 개정안은 평창 동계올림픽을 후원하는 기업들의 부가가치세 부담을 경감하여 국내 기업들이 동계올림픽 등을 후원할 수 있도록 독려하고 조직위원회가 동계올림픽의 성공적 개최를 위하여 적극적으로 후원 기업을 유치할 수 있도록 하려는 것으로 그 개정의 필요성이 인정된다고 볼 수 있겠습니다.
n_id.33,o_id.10,전문위원 박상진,그런데 현물 후원에 대한 부가가치세 영세율을 적용하려는 염동열 의원안은 다음과 같은 문제점을 검토할 필요가 있겠습니다. 
n_id.34,o_id.10,전문위원 박상진,"우선 현재 국내 기업이 상징물 사용권을 제공받지 않고 무상으로 재화 또는 용역을 공급하는 경우에는 부가가치세 면세가 되는 반면, 상징물 사용권을 제공받는 경우에 개정안의 영세율이 적용된다면 부가가치세가 면제되기도 하면서 전 단계 매입세액공제를 받게 된다는 점에서 형평성에 어긋나는 측면이 있다 할 수 있겠습니다."
n_id.35,o_id.10,전문위원 박상진,"둘째로 1988년 서울 올림픽, 2002년 FIFA 월드컵 등 국내에서 개최한 역대 국제경기대회에서도 후원에 대한 대가를 제공받는 경우 일관되게 부가가치세를 과세하였다는 점을 고려할 필요가 있겠습니다."
n_id.36,o_id.10,전문위원 박상진,따라서 전반적으로 살펴보면 현행 조세 체계를 크게 흔들지 않으면서 심기준 의원안을 검토할 수가 있겠습니다.
n_id.37,o_id.10,전문위원 박상진,"참고로 의제매입세액공제는 현행법상 재활용 폐자원 및 중고 자동차를 수입하는 경우, 면세  농산물을 제공받아 가공하는 경우 등의 사례가 있음을 감안해 볼 수가 있겠습니다."
n_id.38,o_id.10,전문위원 박상진,지난번 소위 심사 요지를 말씀드리면 염동열 의원안에 대해 취지는 이해하나 선례가 없다면 어려울 것으로 보이므로 다른 방안을 강구할 필요가 있다는 의견이 있었음을 말씀드립니다.
n_id.39,o_id.10,전문위원 박상진,이상 보고를 마치겠습니다.
n_id.40,o_id.11,소위원장 추경호,정부 측 의견을 말씀해 주시기 바랍니다.
n_id.41,o_id.12,기획재정부제1차관 고형권,"방금 전문위원이 말씀하신 대로 영세율을 적용할 경우에는 무상으로 후원하는 경우에 비해서 더 크게 지원을 하는 문제가 있기 때문에 의제매입세액을 도입해서, 이렇게 되면 심기준 의원안에 의하면 부가가치세율이 실제로 1.3% 수준으로 경감되는 효과가 있습니다. 이 안에 대해서 지지하는 의견을 가지고 있습니다."
n_id.42,o_id.13,소위원장 추경호,그러면 이어서 위원님들 말씀 듣도록 하겠습니다. 
n_id.43,o_id.13,소위원장 추경호,"위원님들, 의견 말씀해 주시기 바랍니다."
n_id.44,o_id.14,이현재 위원,정부에 한번 여쭤 보겠습니다.
n_id.45,o_id.14,이현재 위원,"상표권, 상징물 사용권을 제공받는 경우에는 의제매입세를 적용하는데 상징물 사용권을 사용하지 않고 그냥 아예 기부만 하는 경우, 기부해서 상징물을 사용하는 경우 두 경우 아닙니까? 그런데 상징물을 사용하는 경우는 의제매입세에 좋단 말이지요, 부가세. 그런데 상징물을 사용하지 않는 경우는 의제매입세로 하면 혜택을 못 보는 것 아닌가요?"
n_id.46,o_id.15,기획재정부재산소비세정책관 김병규,현재 무상으로 기부만 하면 면세가 됩니다.
n_id.47,o_id.16,기획재정부제1차관 고형권,그 경우에는 면세가...... 그러니까 무상으로 후원을 하면 매출세액이 부과되지 않습니다.
n_id.48,o_id.17,이현재 위원,무상으로 하면?
n_id.49,o_id.18,기획재정부제1차관 고형권,예.
n_id.50,o_id.19,이현재 위원,그러니까 무상으로 기부하는 경우는 면세가 되니까 문제가 없는 것이고 상징물을 사용했을 때 문제가 되는 겁니까?
n_id.51,o_id.20,기획재정부제1차관 고형권,예.
n_id.52,o_id.21,소위원장 추경호,다른 위원님들?
n_id.53,o_id.21,소위원장 추경호,박주현 위원님.
n_id.54,o_id.22,박주현 위원,우선 평창 올림픽이 반드시 성공해야 됩니다. 그래서 사실 지역격차 해소 차원에서도 강원도 발전의 계기가 되기를 진심으로 바라고요.
n_id.55,o_id.22,박주현 위원,지난번에 염동열 의원님 안에서 영세율을 적용했을 때 세감이 어느 정도고 이번에 부가세에서 의제매입세액공제로 했을 때 세감이 어느 정도인지 말씀해 주시고.
n_id.56,o_id.22,박주현 위원,"그리고 일단 여기에서 '기존의 조세 체계를 크게 흔들지 않으면서도' 이렇게 말씀하신 것처럼 의제매입세액공제, 일반적인 의제매입세액공제의 경우와는 좀 다르단 말이지요. 그렇기 때문에 그 차이가 충분히 극복될 수 있는 것인지 설명을 해 주시고."
n_id.57,o_id.22,박주현 위원,그리고 또 한 가지는 이게 케이스 바이 케이스로 이렇게 가는 것은 옳지 않다고 생각하고요. 앞으로 이런 문제가 없이 아예 그냥 과세업자로 다시 해석한다 이렇게 방향을 정하시든지 아니면 예를 들면 일정 규모 이하의 기업에 대해서는 또는 지역에서 치러지는 행사일 경우에는 충분히 더 지원하기 위해서 이렇게 의제매입세액공제 같은 것을 추가로 적용을 한다 이런 기본적인 원칙을 정해서 가는 게 좋을 것 같아요. 
n_id.58,o_id.22,박주현 위원,하나하나 될 때마다 실랑이를 하면서 가는 것은 그 대회를 주최하시는 분들의 에너지를 굉장히 뺏는 것이기도 하기 때문에 거기에서 그런 대회를 개최하시는 분들의 힘을 너무 빼지 않도록 기재부에서 원칙을 아예 정해서 가는 것이 향후에 그런 국제 행사를 치를 때 도움이 된다고 봅니다. 
n_id.59,o_id.23,기획재정부세제실장 최영록,"먼저, 세수감 부분은 영세율을 하게 되면 저희들이 현재 한 420억 정도......  "
n_id.60,o_id.24,박주현 위원,세감이 420억이요? 
n_id.61,o_id.25,기획재정부세제실장 최영록,"부가세가 한 420억 정도 감되고, 심기준 의원님 안으로 하면 부가세는 일부를 좀 내게 되는 것이니까 이때는 한 300억 정도 이렇게...... "
n_id.62,o_id.26,박주현 위원,300억이요?
n_id.63,o_id.27,기획재정부세제실장 최영록,예.
n_id.64,o_id.27,기획재정부세제실장 최영록,"그다음 말씀하신 부분은 이때 과세 문제를 해소하기 위한 여러 가지 검토 가능 방법이 현재 염동열 의원안같이 영세율을 적용하면 문제가 완전히 해소되고, 의제매입세액공제라는 것은 현재 영세율 제도는 수출이나 이런 아주 제한적인 경우에 하는 부분이고 의제매입세액공제는 현재 사실상 매입세액공제가 안 되는 부분이지만 조세 목적상, 저희들이 정책 목적상 제도를 두고 있는 부분이 검토보고에 있다시피 재활용 폐자원 부분이라든지 음식점업자들이 식자재 구입할 때 이런 부분에 예외적으로 해 주고 있습니다. 그런 어떤 형식을 활용해서 이번 평창 올림픽대회도 하나의 지원 기법으로서 저희들이 운영을 한 그런 부분이고요. "
n_id.65,o_id.27,기획재정부세제실장 최영록,말씀하신 대로 케이스 바이 케이스로 하는 부분에 대해서는 저희들도 상당히 바람직하지 않다고 보고 있습니다. 근본적인 문제가 발생하는 것은 평창 올림픽 조직위원회를 부가세 면세 단체로 지정함에 따라서 발생하는 문제입니다. 
n_id.66,o_id.27,기획재정부세제실장 최영록,그래서 앞으로는 저희들이 조직위원회라든지 이런 것을 할 때 조직위원회에 대해서 부가세 면세 단체로 하지 않고 현물 기부받고 다시 사용권을 제공하는 부분에 대해서는 미리 과세로 하는 부분까지 포함해서 근본적으로 해소될 수 있는 방법을 저희들이 검토를 해 나가도록 하겠습니다.
n_id.67,o_id.28,박주현 위원,"두 번째 답에 대해서, 의제매입세액공제라는 게 지금은 예를 들면 중고 자동차를 한다든지 이런 경우에 실제로 거기서 세금이 발생하지 않았기 때문에 나중에 그것을 의제하는 것이지만 이 경우는 원자재 사올 때 이미 부가세 낸 것을 완성품이 아닌 다른 물건에 붙여 가지고 의제해서 공제를 해 주는 것이기 때문에 기존의 의제매입세액공제하고는 조금 달라서 여기에 그런 부분의 조세 체계를 크게 흔들지 않으면서라고 했단 말이지요. 그래서 그 부분에 문제가 없는지 조금 더 정교한 대답을 다시 한번 해 주시기 바랍니다. "
n_id.68,o_id.29,기획재정부세제실장 최영록,"말씀하신 의제매입세액공제라는 것은 매입한 부분에 대해서 실제 매입세액이 없지만 의제를 해 가지고 아니면 생산 과정에서 부가세가 내포됐다든지 그런 부분을 감안해 가지고 의제매입세액공제를 해 주고 있는데 말씀하신 그런 부분은 일단 현물 기부를 할 때 부가하면 그 자체는 면세인데 다시 대가를 받기 때문에 교환거래가 되다 보니까 이것은 과세이고, 이쪽은 조직위원회가 면세다 보니까 매입세액이 없는 그런 구조가 되어 있기 때문에 그것을 해소하기 위한 하나의 기법으로서 의제매입세액공제를 활용하겠다는 것이고, 말씀하신 본질적인 다른 유사 의제매입세액공제제도와의 취지는 다릅니다. 다르지만 이 문제를 해결하기 위한 하나의 기법으로서 기존의 의제매입세액공제를 활용해서 해결할 수 있다는 그런 측면에서 저희들이 동의를 하는 내용입니다. "
n_id.69,o_id.30,박주현 위원,계속 저만 말씀드려서 죄송합니다. 
n_id.70,o_id.30,박주현 위원,마지막으로 말씀드리면 이 법안에 대해서 여러 가지 문제가 있음에도 불구하고 논의를 해 보겠지만 향후에 이번 케이스하고의 형평성 문제가 근본적으로 발생하지 않아야 되고요. 
n_id.71,o_id.30,박주현 위원,그리고 이번에 어쩔 수 없이 뭔가 정상적이지 않은 방법으로 하는 것에 대해서 이렇게 넘어간다 하더라도 다음번에 형평성 문제가 발생할 수 있기 때문에 근본적으로 제도를 잘 만들면서 형평성 문제가 발생하지 않도록 그것을 하셔야 된다는 얘기를 드립니다.
n_id.72,o_id.31,기획재정부제1차관 고형권,어떤 원칙이 있어야 된다는 위원님 말씀에 공감합니다.
n_id.73,o_id.31,기획재정부제1차관 고형권,다만 여러 가지 국제 행사들은 우리나라에서 할 때 실질적으로 지자체가 주로 주도해서 굉장히 다양한 형태의 국제 행사가 유치되고 또 지원을 하는데 지원하는 수준도 어떤 중요도에 따라서 지자체 성격이 강한 경우는 정부 지원이 좀 덜 들어가고 월드컵이라든지 올림픽이라든지 이런 부분은 국가에서 지원을 더 많이 하고 경우가 굉장히 다양합니다. 
n_id.74,o_id.31,기획재정부제1차관 고형권,"그래서 위원님 말씀대로 한번 그런 지원에 대해서 원칙적인 기준을 마련하도록 노력을 해 보되 그것을 이번에 당장 하기는 조금 어려운 점이 있다는 것을 양해를 해 주시고, 평창 올림픽은 얼마 남지 않아서 이번에는 이 안으로 지원을 해 주셨으면 합니다. "
n_id.75,o_id.32,송영길 위원,"지금 영세율이 적용되는 경우가 몇 가지나 있습니까, 이 상황에서? "
n_id.76,o_id.33,기획재정부세제실장 최영록,"지금 대표적인 게 농업용 기자재, 장애인용 보장구, 그다음에 일반적인 것은 수출은......"
n_id.77,o_id.34,송영길 위원,현재 상황에서는 검토의견대로 심기준 의원안이 더 타당하잖아요. 영세율을 적용한다는 것은 여러 가지 불만이...... 
n_id.78,o_id.34,송영길 위원,그런데 감소 액수는 조금 차이가 나네요. 그 차이는 대략적으로 추산한 것인가요?
n_id.79,o_id.35,기획재정부세제실장 최영록,직접적인 세율 차이보다는 적용 시기에서 염동열 의원님 안은 기존의 것도 다 소급해서 적용하는 안이라서 그런 차이가 있습니다. 
n_id.80,o_id.36,송영길 위원,심기준 의원안으로 정리를 하시지요. 제 의견은 그렇습니다. 
n_id.81,o_id.37,김종민 위원,"저도 비슷한 의견인데요. 지금 이게 어차피 면세사업자로 지정이 되어 있는 마당이기 때문에 어떤 식으로든지 부가세에 대한 처리가 필요하고, 보니까 올림픽·월드컵 다 영세율 적용을 안 하고 부가세를 적용해서 해 왔기 때문에 이번에도 심기준 의원안대로 의제매입세액공제 방식으로 처리를 하는 게 좋겠다, 그러니까 영세율 적용하지 말자고요. "
n_id.82,o_id.38,박주현 위원,이번에도가 아니라 처음이에요. 
n_id.83,o_id.39,김광림 위원,이건 지난 3월에는 정부가 대놓고 반대했거든요. 그러고 쭉 됐는데 입장이 바뀐 것에 대해서 설명을 해 줘야 되고. 
n_id.84,o_id.39,김광림 위원,그다음에 7월 24일 날 동계올림픽 200일 전에 대통령께서 기업들과 공기업들이 올림픽을 위해서 좀 더 마음을 열고 후원해 주시기를 부탁드린다라고 말씀하셔서 정부에서 입장이 조금 바뀐 것 같아요. 이틀 뒤인 7월 26일 날 추가경정예산에서 이것만 하면 해결될 것처럼 해 가지고 532억 원이 지원된 겁니다. 
n_id.85,o_id.39,김광림 위원,"그런데도 불구하고 이것을 하게 되는 것은 다른 올림픽이다 아시안게임도 마찬가지인데 기본적으로 원칙을 덜 허물어뜨린 것으로 하자면 영세율이 아니고 부가세 의제매입세액공제제도로 하는 게 덜 허물어뜨리고, 그다음에는 이 케이스가 다른 데 안 번지도록 딱 떨어져 가지고 이것만 하도록 워딩이 되어야 될 것이고. "
n_id.86,o_id.39,김광림 위원,"그다음에 또 하나는 소급 적용은 안 되는 거예요. 이것을 해 가지고 과거에 했던 것을 소급 적용한다, 이것은 안 된다고 보는 겁니다. "
n_id.87,o_id.39,김광림 위원,"그러니까 의제매입세액공제제도, 그다음에 이 케이스만 원칙의 형태로 한정하도록 하고, 그다음에 소급은 하지 않도록 하는 데서......"
n_id.88,o_id.39,김광림 위원,"사실은 전체적으로 반대했던 것이지만 그렇게 이해를 한다면 그런 것인데, 왜 3월 이후에 입장이 이렇게 급선회했는지에 대해서는 속기록을 위해서 정부에서 얘기를 할 필요가 있다 이렇게 봅니다. "
n_id.89,o_id.40,기획재정부세제실장 최영록,"3월 국회 논의 시에는 법안이 영세율 소급 적용하는 법안이었습니다, 소급 적용하는 법안이었고. 그래서 위원님들이 방금 논의해 주신 바와 같이 영세율제도가 아주 예외적인 제도이기 때문에 이 문제를 해결하기 위한 방안으로는 적절하지 않다는 측면에서 저희들이 반대를 그때 한 것이고. "
n_id.90,o_id.40,기획재정부세제실장 최영록,다만 그때 논의 결과가 소위 심사 요지에 나와 있지만 위원님들께서는 다른 방안을 강구할 필요가 있다 하는 의견을 주셨습니다. 그런 맥락에서 저희들이 검토한 측면도 있고요. 
n_id.91,o_id.40,기획재정부세제실장 최영록,"그다음에 평창을 저희들이 보다 보니까 대회 개최가 얼마 안 남았는데 다른 대회와는 좀 달리, 다른 데는 주로 무상 후원 위주로 가는데 이것은 현물 후원 부분이 상당 부분 있었습니다. 그런 부분이 있고, 현재 보니까 현물 후원 목표 금액을 아직 달성하지 못하고 있는 측면도 있어서 평창올림픽의 성공적인 개최를 지원한다는 측면에서 저희들이 검토를 하게 됐습니다. "
n_id.92,o_id.41,송영길 위원,"저는 김광림 위원님이 세 가지 말씀한 것 중에 두 가지는 동의하는데, 세 번째 소급 문제는 지금 기간이 얼마 남지 않았는데 소급 안 하면 기존 업체와의 형평성 논란이 안 될까요? 어떻습니까, 지금 상황이? 이미 다 진행된 사업들하고는 어떤가? "
n_id.93,o_id.42,기획재정부세제실장 최영록,"지금 보면 전체 한 4200억 정도 목표 금액인데 그중에 금년 상반기까지 한 480억 정도가, 한 10% 남짓 한 15% 정도가 현재 후원이 됐습니다. 그래서 그것은 어렵고요. "
n_id.94,o_id.42,기획재정부세제실장 최영록,"지난 상반기는 이미 부가세를 냈거든요. 낸 부분에 대해서는 적용이 안 되고, 이번 17년 하반기 이후 이 과세 기간에 하는 부분에 대해서는 적용할 수 있도록 현재 되어 있습니다. "
n_id.95,o_id.43,송영길 위원,"그러면 대부분, 90%는 다 적용이 된다는 것이지요? "
n_id.96,o_id.44,기획재정부세제실장 최영록,"예, 그렇습니다. "
n_id.97,o_id.45,송영길 위원,그 정도로 타협하면 되겠네.
n_id.98,o_id.46,소위원장 추경호,"그러면 현물 후원이 예를 들어 7월 달, 8월 달에 이루어진 부분에 관해서는 적용을 한다, 지금 이런 얘기예요? "
n_id.99,o_id.47,이현재 위원,부가가 안 된 부분에 대해서 적용한다 그런 얘기지요? 
n_id.100,o_id.48,기획재정부세제실장 최영록,그렇습니다. 
n_id.101,o_id.49,송영길 위원,그렇지요. 그렇게 해 주어야지 형평성...... 
n_id.102,o_id.50,박주현 위원,후원을 안 하고 버티고 있었잖아요.
n_id.103,o_id.51,소위원장 추경호,그리고 여러 위원님들이 걱정하시다시피 앞으로 또 국제대회 유치하면서 계속적으로 이런 선례가 되는 부분에 대한 우려도 있으신데 거기에 대한 정부의 입장을 지금 분명히 한번 다시 이야기를 해 주세요. 
n_id.104,o_id.52,김광림 위원,"그것도 하고, 후원하는 기업이 어디인지 한번 불러 보십시오. "
n_id.105,o_id.53,기획재정부세제실장 최영록,"지금 현재 후원사 리스트가 한 25개 사 정도 되어 있습니다. 보니까 KT, 영원아웃도어, 대한항공, 삼성전자, 현대·기아차, EF, 네이버, 롯데백화점, 아그레코. "
n_id.106,o_id.53,기획재정부세제실장 최영록,"그다음에 용역 제공하는 데도 있습니다. 삼일회계법인, 법무법인 태평양, 파고다교육그룹, 대동공업, 한샘, 한진, 한진관광, 한글과컴퓨터, 안랩, 현대그린푸드, 신세계푸드, SPC 등등 그렇습니다. "
n_id.107,o_id.54,소위원장 추경호,"정부, 선례 문제. "
n_id.108,o_id.55,기획재정부제1차관 고형권,추경호 위원님께서 선례 문제를 말씀하셨는데 국제 행사 자체를 하여간 무분별하게 유치를 너무 많이 하는 경향도 있습니다. 
n_id.109,o_id.56,송영길 위원,그것을 통제를 좀 해야 돼요.
n_id.110,o_id.56,송영길 위원,죽을 고생을 한 것 아니에요? 아시안게임을 전임 시장이 유치해 놓으니까 취소하지도 못하고 죽을 고생만 하고. 
n_id.111,o_id.57,김광림 위원,고 차관님이 그거 조정하는 위원장 아니에요? 
n_id.112,o_id.58,기획재정부제1차관 고형권,그게 2차관 소관으로 바뀌었는데요. 
n_id.113,o_id.58,기획재정부제1차관 고형권,"타당성 심사를 하는 제도가 있습니다, 예타처럼."
n_id.114,o_id.58,기획재정부제1차관 고형권,그러나 저도 그것을 국장 때 담당해 봤는데 지자체의 로비나 이런 게 정말 대단합니다. 그래서 차제에 정말 시간을 가지고 법률로 유치 관련해서 평가하는 부분을 격상해서 하는 부분도 검토를 해 보겠습니다. 
n_id.115,o_id.59,송영길 위원,그런데 예를 들어서 이런 게 있었어요. 옛날의 노무현 대통령 시절에 APEC 총회가 제주도로 올 것이냐 부산으로 올 것이냐 치열한 논쟁이 있었습니다. 그런데 우리는 제주도가 더 좋겠는데 제주도에 바람이 불면 비행기가 착륙 못 한다 이런 논리를 펴 가지고 죽어라 부산 국회의원들이 난리를 치니까 대신 지원하지 않는 조건으로 한다 그래서 그것을 수용해서 유치를 했는데 해 놓고 나니까 또 난리나 가지고 다시 또 지원했잖아요. 
n_id.116,o_id.59,송영길 위원,그러니까 지자체가 유치한 것 자체를 통제는 할 수는 없지만 국가가 지원할 때는 국가의 의견이 같이 들어가야 되는 것이니까 크게 타협을 해야 되겠어요.
n_id.117,o_id.60,박주현 위원,저는 마지막으로 이게 지금 이번에 한해서 한다 이것은 말이 안 된다고 생각하고요. 앞으로 전체적으로 시스템을 갖추되 형평성 시비가 발생하지 않도록 하셔야 됩니다. 
n_id.118,o_id.61,소위원장 추경호,"여러 위원님들 우려 사항을 유념해서 앞으로 기본적으로 이러한 과도한 지원 그리고 정부와 충분히 협의되지 않은 국제대회에 대한 사후적인 추가 지원 부분에 관해서는 특별히 유의를 해 주시고, 가급적 선례가 되지 않도록 해 주는 한편, 입법적으로 그 부분에 대해서 또 통제할 수 있는 방법은 없는지 그것도 추가 고민해 주시기 바랍니다. "
n_id.119,o_id.62,기획재정부세제실장 최영록,내용상 전혀 관계없이 명확화 차원에서 자구 수정을 저희들이 좀 할 부분이 있습니다. 그것은 전문위원실하고 협의를 해서 그렇게 하도록 하겠습니다.
n_id.120,o_id.63,소위원장 추경호,"그래요, 오케이."
n_id.121,o_id.63,소위원장 추경호,특별히 여기서 위원님들이 의논해야 될 사항은 아니지요?
n_id.122,o_id.64,기획재정부세제실장 최영록,그런 것은 아닙니다. 
n_id.123,o_id.65,소위원장 추경호,오케이.
n_id.124,o_id.65,소위원장 추경호,더 이상 질의가 없으시면 본 안건을 의결하도록 하겠습니다.
n_id.125,o_id.65,소위원장 추경호,의사일정 제1항은 계속 계류토록 하고.
n_id.126,o_id.65,소위원장 추경호,제2항 심기준 의원안입니다. 제2항을 원안대로 의결하고자 하는데 이의 없으십니까?
n_id.127,o_id.66,전문위원 박상진,일부 수정으로 해서 대안으로 해야 될 것 같습니다.
n_id.128,o_id.67,소위원장 추경호,"의결을 하려고 그러면 그 대안을 우리 위원님들이 봐야지, 지금 심기준 의원안 가지고 있는데. "
n_id.129,o_id.68,전문위원 박상진,기본적으로 심기준 의원안에다가 일부 체계·자구 수정한 안을 대안으로......
n_id.130,o_id.69,소위원장 추경호,"그러면 '의결한 안건에 대해 체계·자구 정리는 소위원장에게 위임해 달라', 통상적으로 그렇게 하면 되는 것 아니냐? 본질적인 것 같으면 위원님들의 결심을 받아야 되고 단순한 자구 수정 같으면 통상적인 관례에 따라서 처리를 하고."
n_id.131,o_id.70,전문위원 박상진,예.
n_id.132,o_id.71,소위원장 추경호,"이상 없습니까, 전문위원하고 정부?"
n_id.133,o_id.72,전문위원 박상진,"예, 그렇게 하시면 될 것 같습니다."
n_id.134,o_id.73,소위원장 추경호,그러면 의사일정 제2항을 원안대로 의결하고자 하는데 이의 없으십니까? 
n_id.135,o_id.73,소위원장 추경호,가결되었음을 선포합니다.
n_id.136,o_id.73,소위원장 추경호,그리고 오늘 의결한 안건의 체계·자구 정리 등에 관한 사항은 소위원장에게 위임해 주시기 바랍니다.
n_id.137,o_id.73,소위원장 추경호,"다음, 의사일정 제3항에서 제5항 개별소비세법 개정안을 논의하겠습니다. "
n_id.138,o_id.73,소위원장 추경호,"전문위원, 설명해 주시기 바랍니다. "
n_id.139,o_id.74,전문위원 박상진,개별소비세법 일부개정법률안의 주요내용과 검토의견을 말씀드리겠습니다. 
n_id.140,o_id.74,전문위원 박상진,"연초 고형물을 사용하는 전자담배에 대한 과세 관련해서 박남춘 의원안, 박인숙 의원안, 김광림 의원안, 3건이 현재 계류돼 있고요. 이 관련해서 검토보고를 말씀드리겠습니다."
n_id.141,o_id.74,전문위원 박상진,"주요내용을 보시면, 3페이지가 되겠습니다. "
n_id.142,o_id.74,전문위원 박상진,현행법은 니코틴 용액을 이용한 전자담배에 대해서만 과세하고 있는데 3개의 의원 개정안은 2017년에 연초 고형물을 사용하는 궐련 형태의 전자담배가 출시됨에 따라 이에 대한 개별소비세의 과세 근거를 새롭게 마련하고자 하는 것입니다. 
n_id.143,o_id.74,전문위원 박상진,"다음, 4페이지를 봐 주시기 바랍니다. "
n_id.144,o_id.74,전문위원 박상진,"개정안의 주요내용을 살펴보면 박남춘 의원안은 연초 고형물 1g당 51원의 개별소비세를 부과하려는 것이고, 박인숙 의원안은 연초 및 연초 가공물을 사용하는 궐련형 전자담배에 대해 20개비당 594원의 개별소비세를 부과하려는 것입니다. 김광림 의원안은 박인숙 의원안과 동일하게 궐련형의 경우 20개비당 594원을 부과하되 기타 유형의 경우에는 박남춘 의원안보다 높은 1g당 99원의 개별소비세를 부과하려는 것입니다. "
n_id.145,o_id.74,전문위원 박상진,검토의견을 말씀드리겠습니다. 
n_id.146,o_id.74,전문위원 박상진,연초 고형물을 활용하는 전자담배는 연초의 잎을 원료로 하여 흡연하는 것으로 담배사업법 제2조에 따른 담배로 볼 수 있고 전자장치를 이용하여 흡연한다는 점에서 전자담배로도 볼 수 있으므로 개별소비세를 부과하려는 3개의 의원 개정안은 타당하다고 보여집니다. 
